type,room_id,sender,origin_server_ts,event_id,user_id,content.org.matrix.msc1767.text,content.body,content.msgtype,content.info.size,content.file.v,content.file.key.alg,content.file.key.ext,content.file.key.k,content.file.key.key_ops,content.file.key.kty,content.file.iv,content.file.hashes.sha256,content.file.url,content.to,content.from_device,content.methods,content.format,content.formatted_body,content.m.relates_to.m.in_reply_to.event_id,content.info.mimetype,content.info.w,content.info.h,content.info.xyz.amorgan.blurhash,content.info.thumbnail_info.w,content.info.thumbnail_info.h,content.info.thumbnail_info.mimetype,content.info.thumbnail_info.size,content.info.thumbnail_file.v,content.info.thumbnail_file.key.alg,content.info.thumbnail_file.key.ext,content.info.thumbnail_file.key.k,content.info.thumbnail_file.key.key_ops,content.info.thumbnail_file.key.kty,content.info.thumbnail_file.iv,content.info.thumbnail_file.hashes.sha256,content.info.thumbnail_file.url,content.info.thumbnail_file.mimetype,content.file.mimetype,content.org.matrix.msc1767.message,timestamp_utc,content.body_translated,content.org.matrix.msc1767.text_translated
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381447129,$nbzoSQai3rJbD4eO_PB5itiGs8WfiUkCgBaJYtrN2RY,@saint:matrix.mtololo.com,,))),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:04:07,))),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381452354,$F5FB7C4khXJDEQGiuq65_vxM8oyIneSWiSNYooLupM0,@saint:matrix.mtololo.com,,прозвону,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:04:12,I will call,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381453911,$Bow6Oolf8xoUdefxdUyQuR17epOxbDAN-2A5S6siPjs,@saint:matrix.mtololo.com,,и ддосеру,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:04:13,And the Ddoser,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381456035,$SGsGpXUWvGDJWqgn3db0kU8NiHuV-xwVIMie5a5eQdc,@saint:matrix.mtololo.com,,тоже креды сделай,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:04:16,Also make credits,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381456649,$5RKMP7uxYBXJXJURm6ZTGPYtB_PDYaGtsOM5z_n28Qk,@saint:matrix.mtololo.com,,сюда,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:04:16,here,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642381654270,$0rYSbacrhK-Xa-zCBslDimiaZ791lxl0MRxgoIDznJc,@stealer:matrix.mtololo.com,,прозвон пока не ответил ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:07:34,The call has not yet answered,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381662788,$FebhQ5TCjy2FKHQImXUlITh89SHOXC1ekUSA2rJcmro,@saint:matrix.mtololo.com,,понял,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:07:42,understood,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642381745732,$X17KiQrcF1VRJLYFtZNCv0ibnBDxdzw-smnfx2AaMaY,@stealer:matrix.mtololo.com,,"ддос в сети, как ответит- дам креды",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:09:05,"Ddos on the network, as I will answer, give credit",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642381789093,$6EAH_XgGS3KBImseqRnA9DKv1eiqdlD5zI4qi5N8O7U,@saint:matrix.mtololo.com,,принял,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:09:49,Accepted,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642381815283,$is9whMIWYTuGfCl7tkG1uMvFhAzIrdDbJ11yqhbBUCM,@stealer:matrix.mtololo.com,,нетс тоже не в сети дня 3 как,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:10:15,NTS is also not on the network of 3 days like,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1642384424119,$gDEAZGw5-A1kKuEzyMaHMgMqI-USxO_8JJE0vQkXISs,@killanas:matrix.mtololo.com,,У меня кстати тут не сразу долетают пуши почему-то,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:53:44,"By the way, I don’t immediately reach the fluffs for some reason",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1642384445086,$zk8zB6RaDn1ssrpJQ5h_ah9hNBW-FSJ_gSWGqphy70c,@killanas:matrix.mtololo.com,,Именно на этом матриксе,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 18:54:05,It is on this matrix,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642385618032,$FwP2Rw5noOe-P897ouoxxoxQrt6wJBp9I7IGwIF-vO4,@stealer:matrix.mtololo.com,,а в десктопной версии как?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 19:13:38,"And in the desktop version, how?",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1642385647994,$iGzEGf3qcT2_Qwc0BOWl7DzHOT6cHWsyeIEBEYJl6Gc,@killanas:matrix.mtololo.com,,В деске не чекал.,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 19:14:07,I did not mock in the desk.,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642385733701,$J8dBbopYp9kaVqwHBMTbonA_c9rHYIG3xx4i-rXVMEQ,@stealer:matrix.mtololo.com,,"сервак чуть послабее, мб пинг больше",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 19:15:33,"server is a little weaker, MB Ping is more",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642385754597,$gYV3olR6dmWOUwqHOXlz0wfl4exU2nJN8tgZxmhbjfw,@stealer:matrix.mtololo.com,,"хотя 6 ядер, хз что грузить то может сильно, скорее в пинге дело",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 19:15:54,"Although 6 nuclei, xs that can be loaded strongly, rather in the ping, it",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1642386103012,$80yBr0YP_-uld6JwEFG0AhwhPyzS5p4FtL9Kd4jKy1Q,@killanas:matrix.mtololo.com,,"Не. Ну не критично. К тому, что просто походу не сразу буду видеть.",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-16 19:21:43,"Not. Well, not critical. To the fact that I just will not see the campaign right away.",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1642423717965,$d2L4FiAH9v0a1R53tIKmAVp12RV5Nu1dt7kdE6QZwc4,@djonny:matrix.mtololo.com,,+,m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<ul>
<li></li>
</ul>
",,,,,,,,,,,,,,,,,,,,,,2022-01-17 05:48:37,+,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@calls:matrix.mtololo.com,1642447465594,$stjihF6qL2QyHqO-exTz5IZccaD-Oi46pFEMXh8uFG0,@calls:matrix.mtololo.com,,Привет всем✌️,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:24:25,Hello everyone✌️,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@calls:matrix.mtololo.com,1642447509784,$s05s7JAbpwheFaQ4XdT5_vrtwFdH8dt1iIuRBRdL5jQ,@calls:matrix.mtololo.com,,Посоветуйте миксер битка хороший пабратски,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:25:09,Advise a mixer cue ball good Pabobas,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642447627356,$tHVlXf8PRN4GOVPPacv8KM-RudpFW92tCcJORAd3Y1I,@stealer:matrix.mtololo.com,,"раньше просто менял у севы, после крайних новостей хз",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:27:07,"I used to just change at Seva, after the extreme news xs",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642447925747,$JbsPuAzKrTGmEhNKt0efRSUfxFGFe_wwpr2WYFnb3tU,@stealer:matrix.mtololo.com,,"> <@calls:matrix.mtololo.com> Посоветуйте миксер битка хороший пабратски

https://cryptofans.ru/news/skam_i_bezopasnost/hakeri_atakovali_bitcoin_mikseri_cherez_tor.html",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$s05s7JAbpwheFaQ4XdT5_vrtwFdH8dt1iIuRBRdL5jQ?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@calls:matrix.mtololo.com"">@calls:matrix.mtololo.com</a><br>Посоветуйте миксер битка хороший пабратски</blockquote></mx-reply>https://cryptofans.ru/news/skam_i_bezopasnost/hakeri_atakovali_bitcoin_mikseri_cherez_tor.html",$s05s7JAbpwheFaQ4XdT5_vrtwFdH8dt1iIuRBRdL5jQ,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:32:05,"> <@calls: matrix.mtololo.com> advise mixer cinch good for a good Pabritan 

 https://cryptofans.ru/news/skam_i_bezopasnost/hakeri_atakovali_bitcoin_mikseri_chereez_tor.html",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642447932887,$JoZrZ15ZC5V7GoBbzN-bKH-Z6X9GHRvEyc3hjJ2zoag,@stealer:matrix.mtololo.com,,забавная тема с тор миксерами,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:32:12,Funny theme with torus mixers,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@calls:matrix.mtololo.com,1642448240823,$ZpS9DB6uyqqfOECSXWYX2S2WVcG3b5d9Vz5-59fwapU,@calls:matrix.mtololo.com,,Забавная. А где биток то менять?),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:37:20,Funny. And where to change the cue ball?),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642448252041,$dHg9oyuuww4w2beh195MlrnIdrDPtkxCcUs96cr1ZU0,@stealer:matrix.mtololo.com,,например сева,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:37:32,"For example, Seva",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642448257199,$NuFf2T7FUQTvvHnaBgByOOtyIYwTRrh78qlANC8Q-FU,@stealer:matrix.mtololo.com,,хз насколько безопасно,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:37:37,xs how safe,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448382353,$TJl_QKYYBx0JdIK-AcfvkOUVNdi9X2D6jpSIJchcmGk,@felix:matrix.mtololo.com,,"Операторы вируса-вымогателя «LockBit» выложили в открытый доступ данные криптобиржи «BTC-Alpha» (btc-alpha.com).

Среди опубликованных данных - дампы базы данных биржи. 🔥

В таблице зарегистрированных пользователей 362,479 строк:

🌵 хешированный пароль
🌵 адрес эл. почты
🌵 дата регистрации
🌵 страна (38,893 из России)
🌵 IP-адрес

Кроме того, в отдельных таблицах содержатся данные KYC: ФИО, адреса, телефоны, номера документов (паспорта, водительские удостоверения и др.), даты рождения и т.п.",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:39:42,"LockBit virus operators uploaded to open access the data of the BTC-ALPHA crypto accounts (BTC-alpha.com). 

 Among the published data are dumps of the exchange database. 🔥 

 The table of registered users 362.479 lines: 

 🌵 hash password 
 🌵 address mail 
 🌵 Date of registration 
 🌵 Country (38,893 from Russia) 
 🌵 IP address 

 In addition, some tables contain KYC data: name, addresses, phone numbers, documents (passports, driver’s licenses, etc.), date of birth, etc.",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448411579,$XuPNKAYq1Y9Jv5aXtkTOmZR_8DZuoyPvRpMeQV6Hb7k,@felix:matrix.mtololo.com,,"Даже такая дата, не вынудила выплатить...",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:40:11,Even such a date did not force me to pay ...,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@calls:matrix.mtololo.com,1642448605636,$YDgGkdym9SE0xZgrgstL7w-uOV4FuauypTs7pmlBe04,@calls:matrix.mtololo.com,,Может думали на понт берут,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:43:25,Maybe they thought they take it for a pont,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@calls:matrix.mtololo.com,1642448617020,$rMQZ4P7tRwthTV4A0FjLhXJp_t8lorOfdlfRn73RGU4,@calls:matrix.mtololo.com,,Убытки будут теперь наверное больше чем выкуп,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:43:37,There will probably be more losses now than ransom,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@stealer:matrix.mtololo.com,1642448647136,$IHKTquhBGZut7QfasB6CI_XEIYJs_D0n9knH3Sm2YW8,@stealer:matrix.mtololo.com,,а есть ссылка на дату?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:44:07,Is there a link to the date?,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448761424,$DtWIlGqu6sypSqlYwWjYX1T4ZsacCbxxclXavtT-wtM,@felix:matrix.mtololo.com,,я так понял в их блоге ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:46:01,I understand it on their blog,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448933857,$D_kGnE0krdmcrSdbphmLsx36ZZZKZ1FHDhHiW96nRC4,@felix:matrix.mtololo.com,,lockbitks2tvnmwk.onion,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:48:53,Lotskbytks2 Nonion,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448936473,$XPs0faoWnVwhuIEKBXVpGw6bbPpnWJKfGgI4stjrrIM,@felix:matrix.mtololo.com,,так был,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:48:56,So it was,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448939032,$gJ9hXDKUimoYI1TZ1X9hwFJe4p4avIuBUigIKzl26zA,@felix:matrix.mtololo.com,,хз какой щас,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:48:59,xs what right now,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642448999648,$MiBX3Vko_G3AiyLvMQxGOTYA0N5oWRtudB07blY0CVY,@felix:matrix.mtololo.com,,"и такой

lockbitkodidilol.onion",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:49:59,"And so 

 LockBitkodidilol.onion",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642449062581,$ICzGQvztAu9arVDsUFoCRa3a_f1Dj2asWZAZcbVSIoM,@felix:matrix.mtololo.com,,https://www.securitylab.ru/news/526683.php,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:51:02,,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1642449082016,$sXG0egp2IhwrrpKFGpAoYcjeYMbX5Qr1HaQFKxkNy6Q,@killanas:matrix.mtololo.com,,"> <@calls:matrix.mtololo.com> Забавная. А где биток то менять?)

Если на нал то я у локбита на qr меняю. Бывает тупит. Но в целом все четко",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$ZpS9DB6uyqqfOECSXWYX2S2WVcG3b5d9Vz5-59fwapU?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@calls:matrix.mtololo.com"">@calls:matrix.mtololo.com</a><br />Забавная. А где биток то менять?)</blockquote></mx-reply>Если на нал то я у локбита на qr меняю. Бывает тупит. Но в целом все четко",$ZpS9DB6uyqqfOECSXWYX2S2WVcG3b5d9Vz5-59fwapU,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:51:22,"> <@calls: matrix.mtololo.com> funny. And where to change the cue ball?) 

 If on the cash, then I am changing at QR. It is stupid. But in general, everything is clear",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642449157062,$6NY02E2L844FlSro_JZBW9Mwbylinq3QpbG31hd3YuQ,@felix:matrix.mtololo.com,,"короче там не было слива биржы, им инсайдер какой-то дал БД",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 12:52:37,"In short, there was no plum of exchanges, some kind of insider gave them a database",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642455523636,$-kcpu_eq_cpChNOg9-HWMkMa2No4e38IP_jybH0DU1Y,@felix:matrix.mtololo.com,,а где локбит дату выставляет? у кого-то есть их блог? ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 14:38:43,And where does the Locbit display? Does anyone have their blog?,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642455590614,$mSDvBwFJCxw9A813b4fogpS2ymbR4YgB5eT2stQlbeI,@felix:matrix.mtololo.com,,нашел,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17 14:39:50,found,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@win32:matrix.mtololo.com,1642609007995,$GuThe8YUrxKCNtk0htDbVIM9sP0OWeY1xQn_o1HEwTw,@win32:matrix.mtololo.com,,test,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 09:16:47,Test,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1642609055348,$UIM883KLe0rLulPgpRmYbvdFhgtnGYwq7Br4YGvldi4,@killanas:matrix.mtololo.com,,+.,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 09:17:35,+.,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614466251,$WVtvMC-6uEkyv_8nKaQgcGvdoZ_UDbeOF-okcOzYxx4,@saint:matrix.mtololo.com,,привет всем),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:47:46,Hi everyone),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614467915,$IDpRkYTHI_h4J8_9BBYCz0U42NucS65syRyE0d5EQzE,@saint:matrix.mtololo.com,,все готовы,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:47:47,Everyone is ready,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614469695,$07mZ78LC_3u2fNLAupEtkhahR6IOZy8s1vovSM6Tz5I,@saint:matrix.mtololo.com,,отдохнули?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:47:49,rested?,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642614674255,$jsICmInp04gfU3R11xIZkdVdg2sll2wVTpI437wu714,@felix:matrix.mtololo.com,,"Привет. Конечно, набрались сил и готовы работать) ",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:51:14,"Hello. Of course, they gained strength and are ready to work)",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614688138,$WyKmSeSINe6zEh1iNcSascO_rMADl85NcVKGuvE_kNU,@saint:matrix.mtololo.com,,заебись,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:51:28,Fuck,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614691759,$Ko6iHZVNQguTpoAHb5lQB9rn43Mt06ms0_R1cPlDoGo,@saint:matrix.mtololo.com,,а я нет пока что,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:51:31,but I don't yet,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614692484,$22dWm5GdhlDmdRMX-ko5V8axd8yo8nF9dnYI_cUmh84,@saint:matrix.mtololo.com,,))),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:51:32,))),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642614703453,$XmUrAI-hp1hlY8DZrFMEm_kpOWwOEeJIYSeoa6K-KCU,@felix:matrix.mtololo.com,,за месяц и спиться можно) ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:51:43,you can sleep in a month),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1642614749543,$a5u4hje61hbojXiSmun5LBi2vfrXKt2kQih77XQ5sXc,@felix:matrix.mtololo.com,,но не нужно,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:52:29,But no need,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1642614921714,$GWU7V6t5kTJSApbhXjs4lSF7SKzNpm5w5bi_Xe8saK8,@djonny:matrix.mtololo.com,,скуриться*,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:21,Sketching*,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1642614924830,$ZAbIAp_IFiYRCwvTFtVNPYJxXvwZgqI78N0jtGAH4k4,@djonny:matrix.mtololo.com,,и за 3+-,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:24,and for 3+-,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614930825,$la55ZDHWXB0tSK8HOz6UWvQFz3BFWRMx4W6txb_RJ1Q,@saint:matrix.mtololo.com,,бля,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:30,fucking,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614932100,$aBu4scPi26K0AtURROg7VW19d6kC2Ku_dGpKF6bxnUo,@saint:matrix.mtololo.com,,чел,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:32,people,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614934873,$N3x2r-YUgAm1KafP2h4DY8nMaLXoNbuyESPKS5GI_M4,@saint:matrix.mtololo.com,,я нахуй,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:34,I fuck,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614937031,$e3UYPa4PJgRf3tLG3exSmLjvETJpJVXe6cUcIPCH48w,@saint:matrix.mtololo.com,,недавно накурился,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:37,Recently smoked,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614941931,$nyffOVrtGwmAQzByyKOWRtKtVWy1ZdqWWQ6INy8mlMk,@saint:matrix.mtololo.com,,у меня пиздец отходы были,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:41,I had a fucked waste,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1642614946290,$68wPfiT-N5sn8sSQRF2TKZIl7DoHhPjRgRpqm1hE01k,@djonny:matrix.mtololo.com,,даааа,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:46,Yeah,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1642614947048,$nDh13848amaXAFSDcjdNMBX1nrCGIQxeFELdfB6yizE,@saint:matrix.mtololo.com,,бросил кароче),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:47,He threw it in karoche),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1642614957965,$-Q4V5Q9QA6eFDzvXFDbZp7VSdic8vNpGI5tt0tkGhQM,@djonny:matrix.mtololo.com,,"от хорошей травы с 20тгк, правильной влажности и тд",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:55:57,"from good grass with 20tGK, proper humidity, etc.",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1642614963715,$OPVVKtGlL4rZd06cv_UHqqPa1mL20zZp8KyfQ4jsNpI,@djonny:matrix.mtololo.com,,на утро чувствуешь себя так себе,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-19 10:56:03,In the morning you feel so -so,
